submitted_by_user_login,submission_timestamp_utc,demographic_age,demographic_country,attention_check_passed,item_id,item_type,description,sentences,combined_text,code_key,entity,seed,descriptor,intensity,all_entities,packet_step,user_sentiment_score,user_sentiment_label,sentence_at_step,new_sentence_for_step,descriptor_for_step,intensity_for_step,mark,marks
anonymous,2025-09-04 22:16:12,,,TRUE,aggregate_long_14,aggregate_long,Aggregate packet (9),"[""At the start, the program was proficient."", ""Following that, it was fantastic."", ""Afterwards, it was valid."", ""Later, it was mediocre."", ""Then, it was grievous."", ""Subsequently, it was dreadful."", ""Eventually, it was defective."", ""Finally, it was ordinary."", ""Currently, it is absolutely perfect.""]","At the start, the program was proficient. Following that, it was fantastic. Afterwards, it was valid. Later, it was mediocre. Then, it was grievous. Subsequently, it was dreadful. Eventually, it was defective. Finally, it was ordinary. Currently, it is absolutely perfect.",entity[[program_moderate]]->entity[[program_strong]]->entity[[program_slight]]->entity[[program_slight]]->entity[[program_strong]]->entity[[program_very]]->entity[[program_moderate]]->entity[[program_slight]]->entity[[program_very]],program,453193,"[""positive"", ""positive"", ""positive"", ""negative"", ""negative"", ""negative"", ""negative"", ""negative"", ""positive""]","[""moderate"", ""strong"", ""slight"", ""slight"", ""strong"", ""very"", ""moderate"", ""slight"", ""very""]","[""program""]",8,-1,Slightly Negative,"At the start, the program was proficient. Following that, it was fantastic. Afterwards, it was valid. Later, it was mediocre. Then, it was grievous. Subsequently, it was dreadful. Eventually, it was defective. Finally, it was ordinary.","Finally, it was ordinary.",negative,slight,Finally,"[""At the start"", ""Following that"", ""Afterwards"", ""Later"", ""Then"", ""Subsequently"", ""Eventually"", ""Finally"", ""Currently""]"
anonymous,2025-09-04 22:16:12,,,TRUE,aggregate_long_14,aggregate_long,Aggregate packet (9),"[""At the start, the program was proficient."", ""Following that, it was fantastic."", ""Afterwards, it was valid."", ""Later, it was mediocre."", ""Then, it was grievous."", ""Subsequently, it was dreadful."", ""Eventually, it was defective."", ""Finally, it was ordinary."", ""Currently, it is absolutely perfect.""]","At the start, the program was proficient. Following that, it was fantastic. Afterwards, it was valid. Later, it was mediocre. Then, it was grievous. Subsequently, it was dreadful. Eventually, it was defective. Finally, it was ordinary. Currently, it is absolutely perfect.",entity[[program_moderate]]->entity[[program_strong]]->entity[[program_slight]]->entity[[program_slight]]->entity[[program_strong]]->entity[[program_very]]->entity[[program_moderate]]->entity[[program_slight]]->entity[[program_very]],program,453193,"[""positive"", ""positive"", ""positive"", ""negative"", ""negative"", ""negative"", ""negative"", ""negative"", ""positive""]","[""moderate"", ""strong"", ""slight"", ""slight"", ""strong"", ""very"", ""moderate"", ""slight"", ""very""]","[""program""]",9,1,Slightly Positive,"At the start, the program was proficient. Following that, it was fantastic. Afterwards, it was valid. Later, it was mediocre. Then, it was grievous. Subsequently, it was dreadful. Eventually, it was defective. Finally, it was ordinary. Currently, it is absolutely perfect.","Currently, it is absolutely perfect.",positive,very,Currently,"[""At the start"", ""Following that"", ""Afterwards"", ""Later"", ""Then"", ""Subsequently"", ""Eventually"", ""Finally"", ""Currently""]"
anonymous,2025-09-04 22:16:33,,,TRUE,aggregate_short_12,aggregate_short,Aggregate packet (3),"[""At first, the game was fine."", ""However, it was shoddy."", ""In the end, it is generic.""]","At first, the game was fine. However, it was shoddy. In the end, it is generic.",entity[[game_slight]]->entity[[game_moderate]]->entity[[game_slight]],game,453193,"[""positive"", ""negative"", ""negative""]","[""slight"", ""moderate"", ""slight""]","[""game""]",1,0,Neutral,"At first, the game was fine.","At first, the game was fine.",positive,slight,At first,"[""At first"", ""However"", ""In the end""]"
anonymous,2025-09-04 22:16:33,,,TRUE,aggregate_short_12,aggregate_short,Aggregate packet (3),"[""At first, the game was fine."", ""However, it was shoddy."", ""In the end, it is generic.""]","At first, the game was fine. However, it was shoddy. In the end, it is generic.",entity[[game_slight]]->entity[[game_moderate]]->entity[[game_slight]],game,453193,"[""positive"", ""negative"", ""negative""]","[""slight"", ""moderate"", ""slight""]","[""game""]",2,-1,Slightly Negative,"At first, the game was fine. However, it was shoddy.","However, it was shoddy.",negative,moderate,However,"[""At first"", ""However"", ""In the end""]"
anonymous,2025-09-04 22:16:33,,,TRUE,aggregate_short_12,aggregate_short,Aggregate packet (3),"[""At first, the game was fine."", ""However, it was shoddy."", ""In the end, it is generic.""]","At first, the game was fine. However, it was shoddy. In the end, it is generic.",entity[[game_slight]]->entity[[game_moderate]]->entity[[game_slight]],game,453193,"[""positive"", ""negative"", ""negative""]","[""slight"", ""moderate"", ""slight""]","[""game""]",3,0,Neutral,"At first, the game was fine. However, it was shoddy. In the end, it is generic.","In the end, it is generic.",negative,slight,In the end,"[""At first"", ""However"", ""In the end""]"
anonymous,2025-09-04 22:16:47,,,TRUE,compound_belonging_8,compound_belonging,Intra-sentence opposite belonging,"[""The house's roof was mundane, though the house itself was advanced.""]","The house's roof was mundane, though the house itself was advanced.",parent[[house_slight]]->child[[roof_slight]],house,453193,"[""positive"", ""negative""]","[""slight"", ""slight""]","[""house"", ""roof""]",,2,Moderately Positive,,,,,,
anonymous,2025-09-04 22:16:47,,,TRUE,compound_belonging_8,compound_belonging,Intra-sentence opposite belonging,"[""The house's roof was mundane, though the house itself was advanced.""]","The house's roof was mundane, though the house itself was advanced.",parent[[house_slight]]->child[[roof_slight]],roof,453193,"[""positive"", ""negative""]","[""slight"", ""slight""]","[""house"", ""roof""]",,-1,Slightly Negative,,,,,,
anonymous,2025-09-04 22:16:55,,,TRUE,compound_belonging_9,compound_belonging,Intra-sentence same belonging,"[""The computer is ugly, and its monitor is awkward.""]","The computer is ugly, and its monitor is awkward.",parent[[computer_strong]]->child[[monitor_moderate]],computer,453193,"[""negative"", ""negative""]","[""strong"", ""moderate""]","[""computer"", ""monitor""]",,-3,Strongly Negative,,,,,,
anonymous,2025-09-04 22:16:55,,,TRUE,compound_belonging_9,compound_belonging,Intra-sentence same belonging,"[""The computer is ugly, and its monitor is awkward.""]","The computer is ugly, and its monitor is awkward.",parent[[computer_strong]]->child[[monitor_moderate]],monitor,453193,"[""negative"", ""negative""]","[""strong"", ""moderate""]","[""computer"", ""monitor""]",,-3,Strongly Negative,,,,,,
anonymous,2025-09-04 22:17:10,,,TRUE,compound_association_7,compound_association,Intra-sentence opposite polarity association (second valence set),"[""Alex, the angry person, partnered with Arden, the skillful and talented person all the time.""]","Alex, the angry person, partnered with Arden, the skillful and talented person all the time.",actor[[Alex_moderate]]+actor[[Arden_strong]]->verb[[partnered with_neutral]],Alex,453193,"[""negative"", ""positive"", ""neutral""]","[""moderate"", ""strong"", ""neutral""]","[""Alex"", ""Arden""]",,-2,Moderately Negative,,,,,,
anonymous,2025-09-04 22:17:10,,,TRUE,compound_association_7,compound_association,Intra-sentence opposite polarity association (second valence set),"[""Alex, the angry person, partnered with Arden, the skillful and talented person all the time.""]","Alex, the angry person, partnered with Arden, the skillful and talented person all the time.",actor[[Alex_moderate]]+actor[[Arden_strong]]->verb[[partnered with_neutral]],Arden,453193,"[""negative"", ""positive"", ""neutral""]","[""moderate"", ""strong"", ""neutral""]","[""Alex"", ""Arden""]",,3,Strongly Positive,,,,,,
anonymous,2025-09-04 22:17:37,,,TRUE,compound_association_7,compound_association,Intra-sentence opposite polarity association (second valence set),"[""Alex, the angry person, partnered with Arden, the skillful and talented person all the time.""]","Alex, the angry person, partnered with Arden, the skillful and talented person all the time.",actor[[Alex_moderate]]+actor[[Arden_strong]]->verb[[partnered with_neutral]],Alex,453193,"[""negative"", ""positive"", ""neutral""]","[""moderate"", ""strong"", ""neutral""]","[""Alex"", ""Arden""]",,-2,Moderately Negative,,,,,,
anonymous,2025-09-04 22:17:37,,,TRUE,compound_association_7,compound_association,Intra-sentence opposite polarity association (second valence set),"[""Alex, the angry person, partnered with Arden, the skillful and talented person all the time.""]","Alex, the angry person, partnered with Arden, the skillful and talented person all the time.",actor[[Alex_moderate]]+actor[[Arden_strong]]->verb[[partnered with_neutral]],Arden,453193,"[""negative"", ""positive"", ""neutral""]","[""moderate"", ""strong"", ""neutral""]","[""Alex"", ""Arden""]",,3,Strongly Positive,,,,,,
anonymous,2025-09-04 22:17:37,,,TRUE,aggregate_medium_13,aggregate_medium,Aggregate packet (5),"[""Once, the laptop was beneficial."", ""Soon after, it was weak."", ""For a while, it was ordinary."", ""Recently, it was beautiful."", ""Now, it is dangerous.""]","Once, the laptop was beneficial. Soon after, it was weak. For a while, it was ordinary. Recently, it was beautiful. Now, it is dangerous.",entity[[laptop_moderate]]->entity[[laptop_moderate]]->entity[[laptop_slight]]->entity[[laptop_strong]]->entity[[laptop_strong]],laptop,453193,"[""positive"", ""negative"", ""negative"", ""positive"", ""negative""]","[""moderate"", ""moderate"", ""slight"", ""strong"", ""strong""]","[""laptop""]",1,2,Moderately Positive,"Once, the laptop was beneficial.","Once, the laptop was beneficial.",positive,moderate,Once,"[""Once"", ""Soon after"", ""For a while"", ""Recently"", ""Now""]"
anonymous,2025-09-04 22:17:37,,,TRUE,aggregate_medium_13,aggregate_medium,Aggregate packet (5),"[""Once, the laptop was beneficial."", ""Soon after, it was weak."", ""For a while, it was ordinary."", ""Recently, it was beautiful."", ""Now, it is dangerous.""]","Once, the laptop was beneficial. Soon after, it was weak. For a while, it was ordinary. Recently, it was beautiful. Now, it is dangerous.",entity[[laptop_moderate]]->entity[[laptop_moderate]]->entity[[laptop_slight]]->entity[[laptop_strong]]->entity[[laptop_strong]],laptop,453193,"[""positive"", ""negative"", ""negative"", ""positive"", ""negative""]","[""moderate"", ""moderate"", ""slight"", ""strong"", ""strong""]","[""laptop""]",2,-1,Slightly Negative,"Once, the laptop was beneficial. Soon after, it was weak.","Soon after, it was weak.",negative,moderate,Soon after,"[""Once"", ""Soon after"", ""For a while"", ""Recently"", ""Now""]"
anonymous,2025-09-04 22:17:37,,,TRUE,aggregate_medium_13,aggregate_medium,Aggregate packet (5),"[""Once, the laptop was beneficial."", ""Soon after, it was weak."", ""For a while, it was ordinary."", ""Recently, it was beautiful."", ""Now, it is dangerous.""]","Once, the laptop was beneficial. Soon after, it was weak. For a while, it was ordinary. Recently, it was beautiful. Now, it is dangerous.",entity[[laptop_moderate]]->entity[[laptop_moderate]]->entity[[laptop_slight]]->entity[[laptop_strong]]->entity[[laptop_strong]],laptop,453193,"[""positive"", ""negative"", ""negative"", ""positive"", ""negative""]","[""moderate"", ""moderate"", ""slight"", ""strong"", ""strong""]","[""laptop""]",3,-2,Moderately Negative,"Once, the laptop was beneficial. Soon after, it was weak. For a while, it was ordinary.","For a while, it was ordinary.",negative,slight,For a while,"[""Once"", ""Soon after"", ""For a while"", ""Recently"", ""Now""]"
anonymous,2025-09-04 22:17:37,,,TRUE,aggregate_medium_13,aggregate_medium,Aggregate packet (5),"[""Once, the laptop was beneficial."", ""Soon after, it was weak."", ""For a while, it was ordinary."", ""Recently, it was beautiful."", ""Now, it is dangerous.""]","Once, the laptop was beneficial. Soon after, it was weak. For a while, it was ordinary. Recently, it was beautiful. Now, it is dangerous.",entity[[laptop_moderate]]->entity[[laptop_moderate]]->entity[[laptop_slight]]->entity[[laptop_strong]]->entity[[laptop_strong]],laptop,453193,"[""positive"", ""negative"", ""negative"", ""positive"", ""negative""]","[""moderate"", ""moderate"", ""slight"", ""strong"", ""strong""]","[""laptop""]",4,2,Moderately Positive,"Once, the laptop was beneficial. Soon after, it was weak. For a while, it was ordinary. Recently, it was beautiful.","Recently, it was beautiful.",positive,strong,Recently,"[""Once"", ""Soon after"", ""For a while"", ""Recently"", ""Now""]"
anonymous,2025-09-04 22:17:37,,,TRUE,aggregate_medium_13,aggregate_medium,Aggregate packet (5),"[""Once, the laptop was beneficial."", ""Soon after, it was weak."", ""For a while, it was ordinary."", ""Recently, it was beautiful."", ""Now, it is dangerous.""]","Once, the laptop was beneficial. Soon after, it was weak. For a while, it was ordinary. Recently, it was beautiful. Now, it is dangerous.",entity[[laptop_moderate]]->entity[[laptop_moderate]]->entity[[laptop_slight]]->entity[[laptop_strong]]->entity[[laptop_strong]],laptop,453193,"[""positive"", ""negative"", ""negative"", ""positive"", ""negative""]","[""moderate"", ""moderate"", ""slight"", ""strong"", ""strong""]","[""laptop""]",5,-4,Extremely Negative,"Once, the laptop was beneficial. Soon after, it was weak. For a while, it was ordinary. Recently, it was beautiful. Now, it is dangerous.","Now, it is dangerous.",negative,strong,Now,"[""Once"", ""Soon after"", ""For a while"", ""Recently"", ""Now""]"
anonymous,2025-09-04 22:17:46,,,TRUE,compound_association_7,compound_association,Intra-sentence opposite polarity association (second valence set),"[""Alex, the angry person, partnered with Arden, the skillful and talented person all the time.""]","Alex, the angry person, partnered with Arden, the skillful and talented person all the time.",actor[[Alex_moderate]]+actor[[Arden_strong]]->verb[[partnered with_neutral]],Alex,453193,"[""negative"", ""positive"", ""neutral""]","[""moderate"", ""strong"", ""neutral""]","[""Alex"", ""Arden""]",,-2,Moderately Negative,,,,,,
anonymous,2025-09-04 22:17:46,,,TRUE,compound_association_7,compound_association,Intra-sentence opposite polarity association (second valence set),"[""Alex, the angry person, partnered with Arden, the skillful and talented person all the time.""]","Alex, the angry person, partnered with Arden, the skillful and talented person all the time.",actor[[Alex_moderate]]+actor[[Arden_strong]]->verb[[partnered with_neutral]],Arden,453193,"[""negative"", ""positive"", ""neutral""]","[""moderate"", ""strong"", ""neutral""]","[""Alex"", ""Arden""]",,3,Strongly Positive,,,,,,
anonymous,2025-09-04 22:17:46,,,TRUE,aggregate_medium_13,aggregate_medium,Aggregate packet (5),"[""Once, the laptop was beneficial."", ""Soon after, it was weak."", ""For a while, it was ordinary."", ""Recently, it was beautiful."", ""Now, it is dangerous.""]","Once, the laptop was beneficial. Soon after, it was weak. For a while, it was ordinary. Recently, it was beautiful. Now, it is dangerous.",entity[[laptop_moderate]]->entity[[laptop_moderate]]->entity[[laptop_slight]]->entity[[laptop_strong]]->entity[[laptop_strong]],laptop,453193,"[""positive"", ""negative"", ""negative"", ""positive"", ""negative""]","[""moderate"", ""moderate"", ""slight"", ""strong"", ""strong""]","[""laptop""]",1,2,Moderately Positive,"Once, the laptop was beneficial.","Once, the laptop was beneficial.",positive,moderate,Once,"[""Once"", ""Soon after"", ""For a while"", ""Recently"", ""Now""]"
